highlight,title,author,note,location
Kant said that a priori knowledge is “knowledge that is absolutely independent of all experience” (Kant 1787 [1965: 43(B3)]). But it might be that the requirement that a priori knowledge be absolutely independent of all experience is too stringent.,A Priori Justification and Knowledge,plato.stanford.edu,"uploaded,uploaded",2.0
"Roughly speaking, a priori justification provides reasons for thinking a proposition is true that comes from merely understanding, or thinking about, that proposition. In contrast, a posteriori justification requires more than merely understanding a proposition. ",A Priori Justification and Knowledge,plato.stanford.edu,"uploaded,uploaded",1.0
"Among them was gold fanatic Peter Schiff, who on Tuesday predicted that Bitcoin would soon “collapse.”",Bitcoin Price Criss-Crosses $9K as Peter Schiff Warns of ‘Collapse’,cointelegraph.com,"uploaded,uploaded",0.0
"While China's GDP fell 6.8% in the first quarter , the IMF is forecasting a recovery to 1.2% growth for all 2020, unlike most global economies, in positive territory. Exports, which make up 18% of GDP, are expected to fall by up to half in the first quarter, and industrial profits by 25% in the first half after retail sales and investment in fixed assets fell 20% in Q1. Bu",Bond markets shaken as China's yuan stirs,ABOUT DW,"uploaded,uploaded",0.0
"“Tell Gilgamesh that he must not go down to the cedar forest, whose guardian is a power without rest, Humbaba, whose voice is the Deluge. His speech is the inferno, and his breath is death. He can hear the movements of the forest at a double hour. Who would venture into his forest? Adad is the first, but Humbaba is the second. None among even the Igigi would oppose him, to keep safe the cedar forest, for Enlil has decreed him to be a seven-fold terror. To enter his forest is to be seized by shaking.” The elders of Uruk of the plazas brought",The Epic of Gilgamesh,Anónimo,"uploaded,uploaded",184.0
"Enkidu: “Whoever, my friend, overcomes terror, it is well (for him) with Shamash for the length of his days. Mankind will speak of it at the gates. Wherever terror is to be faced, thou, forsooth, art in fear of death. Thy prowess lacks strength. I will go before thee, though thy mouth calls to me; ‘thou art afraid to approach.’ I will establish my name, for before Gilgamesh has fallen the corpse of Humbaba, the terrible one! Thou were born in the wilderness. The lion feared thee, all of which thou knowest. When thou callest to me, thou afflictest my heart. I am determined to enter the cedar forest. I will, indeed, establish my name. The work, my friend, to the artisans I will entrust. Weapons let them mold before us.”",The Epic of Gilgamesh,Anónimo,"uploaded,uploaded",167.0
"“Even if I am a wealthy merchant, five hundred ryo is a lot of money,” said Umezu. “Do you want me to thank you for it?” asked Seisetsu. “You ought to,” replied Umezu. “Why should I?” inquired Seisetsu. “The giver should be thankful.”","Zen Flesh, Zen Bones: A Collection of Zen and Pre-Zen Writings","Paul Reps, Nyogen Senzaki","uploaded,uploaded",814.0
speculatively is useful as a way of collecting preaching material. But remember that unless you meditate constantly your light of truth may go out.”,"Zen Flesh, Zen Bones: A Collection of Zen and Pre-Zen Writings","Paul Reps, Nyogen Senzaki","uploaded,uploaded",804.0
"Sixty-six times have these eyes beheld the changing scene of autumn. I have said enough about moonlight, Ask no more. Only listen to the voice of pines and cedars when no wind stirs.","Zen Flesh, Zen Bones: A Collection of Zen and Pre-Zen Writings","Paul Reps, Nyogen Senzaki","uploaded,uploaded",788.0
"SEN NO RIKYU, a tea-master, wished to hang a flower basket on a column. He asked a carpenter to help him, directing the man to place it a little higher or lower, to the right or left, until he had found exactly the right spot. “That’s the place,” said Sen no Rikyu finally. The carpenter, to test the master, marked the spot and then pretended he had forgotten. “Was this the place? Was this the place, perhaps?” the carpenter kept asking, pointing to various places on the column. But so accurate was","Zen Flesh, Zen Bones: A Collection of Zen and Pre-Zen Writings","Paul Reps, Nyogen Senzaki","uploaded,uploaded",758.0
"WHEN MAMIYA, who later became a well-known preacher, went to a teacher for personal guidance, he was asked to explain the sound of one hand. Mamiya concentrated upon what the sound of one hand might be. “You are not working hard enough,” his teacher told him. “You are too attached to food, wealth, things, and that sound. It would be better if you died. That would solve the problem.” The next time Mamiya appeared before his teacher he was again asked what he had to show regarding the sound of one hand. Mamiya at once fell over as if he were dead. “You are dead all right,” observed the teacher. “But how about that sound?” “I haven’t solved that yet,” replied Mamiya, looking up. “Dead men do not speak,” said the teacher. “Get","Zen Flesh, Zen Bones: A Collection of Zen and Pre-Zen Writings","Paul Reps, Nyogen Senzaki","uploaded,uploaded",692.0
"JOSHU BEGAN the study of Zen when he was sixty years old and continued until he was eighty, when he realized Zen. He taught from the age of eighty until he was one hundred and twenty. A student once asked him: “If I haven’t anything in my mind, what shall I do?” Joshu replied: “Throw it out.” “But if I haven’t anything, how can I throw it out?” continued the questioner. “Well,” said Joshu, “then carry it out.”","Zen Flesh, Zen Bones: A Collection of Zen and Pre-Zen Writings","Paul Reps, Nyogen Senzaki","uploaded,uploaded",685.0
Not twice this day Inch time foot gem. This day will not come again. Each minute is worth a priceless gem.,"Zen Flesh, Zen Bones: A Collection of Zen and Pre-Zen Writings","Paul Reps, Nyogen Senzaki","uploaded,uploaded",605.0
"The student opened the Bible and read from St. Matthew: “And why take ye thought for raiment? Consider the lilies of the field, how they grow. They toil not, neither do they spin, and yet I say unto you that even Solomon in all his glory was not arrayed like one of these....Take therefore no thought for the morrow, for the morrow shall take thought for the things of itself.” Gasan said: “Whoever uttered those words I consider an enlightened man.” The student continued reading: “Ask and it shall be given you, seek and ye shall find, knock and it shall be opened unto you. For everyone that asketh receiveth, and he that seeketh findeth, and to him that knocketh, it shall be opened.” Gasan remarked: “That is excellent. Whoever said that is not far from Buddha-hood.”","Zen Flesh, Zen Bones: A Collection of Zen and Pre-Zen Writings","Paul Reps, Nyogen Senzaki","uploaded,uploaded",440.0
"Receive a guest with the same attitude you have when alone. When alone, maintain the same attitude you have in receiving guests. Watch what you say, and whatever you say, practice it. When an opportunity comes do not let it pass by, yet always think twice before acting. Do not regret the past. Look to the future. Have the fearless attitude of a hero and the loving heart of a child. Upon retiring, sleep as if you had entered your last sleep. Upon awakening, leave your bed behind you instantly as if you had cast away a pair of old shoes.","Zen Flesh, Zen Bones: A Collection of Zen and Pre-Zen Writings","Paul Reps, Nyogen Senzaki","uploaded,uploaded",517.0
